,id,name,category,weighted_score
29232,29233,Walgreens (668 W MAIN ST),"Everyday Essentials, Convenience, Home &amp; Personal Care, Pharmacy, Baby",4.570719240761526
29233,29234,Bojangles (1020 Old Airport Road),"American, Sandwich, Salads, Family Meals",4.570719240761526
29234,29235,McDonald's (1105 Old Berry Dr),"American, Burgers, Fast Food",4.570719240761526
29235,29236,Panera Bread (1450 Barre-Montpelier Road),"Breakfast and Brunch, salad, Sandwich, Healthy, American, Chicken",4.570719240761526
29236,29237,THE FILLING STATION,"Burgers, Sandwiches, Sushi",4.570719240761526
29237,29238,Sanfo Chinese Restaurant,"Chinese, Vegetarian, Chicken",4.570719240761526
29238,29239,Piecemeal Pies,"American, Breakfast and Brunch, Desserts",4.570719240761526
29239,29240,Angkorwat,"Asian Fusion, Asian, Korean",4.570719240761526
29240,29241,Subway (1038 N Main St),"Fast Food, Sandwich, American",4.570719240761526
29242,29243,Pizza Chef,"Italian, Pasta, Comfort Food",4.570719240761526
29243,29244,The Prince &amp; Pauper Restaurant,"Burgers, American, Sandwiches",4.570719240761526
29244,29245,Worthy Kitchen,"Burgers, American, Sandwiches",4.570719240761526
29245,29246,Soulfully Good Cafe,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
29246,29247,Juel,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
29247,29248,Mangalitsa,"Burgers, American, Sandwiches",4.570719240761526
29248,29249,Wing Boss (VT-6131) 863 Harvest Ln,"Wings, American, Chicken",4.570719240761526
29250,29251,Kismayo Kitchen,"African, Comfort Food, Steak",4.7726489337004825
29251,29252,"The Friendly Toast - Burlington, VT","American, Breakfast and Brunch, Burgers, Exclusive to Eats",4.570719240761526
29253,29254,Volcano Asian Cuisine,"Asian, Asian Fusion, Japanese",4.660889001437892
29254,29255,Honey Road,"Middle Eastern, Arabian, Chicken",4.570719240761526
29255,29256,Pho Son (Burlington),"Vietnamese, Noodles, Healthy, Asian",4.658145922632093
29257,29258,Sorriso Bistro,Italian,4.570719240761526
29258,29259,Chipotle Mexican Grill (580 Shelburne Rd),"Healthy, Mexican",4.532578529347014
29259,29260,The Ice Cream Shop,"Ice Cream + Frozen Yogurt, Desserts, Comfort Food",4.570719240761526
29262,29263,Moe's Southwest Grill (1150 Williston Rd.),"Mexican, Fast Food",4.433001148101039
29264,29265,Chicks Market,"Salad / Sandwiches, Pizza, Comfort Food",4.65105088584108
29265,29266,Walgreens (514 Farrell St),"Pharmacy, Convenience, Everyday Essentials, Baby",4.570719240761526
29266,29267,Sherpa Foods,"Asian, Asian Fusion, Nepalese",4.570719240761526
29267,29268,MAYA'S MINI MART &amp; DELI,"Indian, Vegetarian, Asian",4.570719240761526
29268,29269,Nepali Kitchen (Irrawaddy),"Indian, Vegetarian, Asian",4.570719240761526
29270,29271,Asian Foodmart LLC,"Asian Fusion, Thai, Asian-owned, Grocery, Convenience, Everyday Essentials",4.570719240761526
29271,29272,Pho Vo,"Vietnamese, Sandwich, Comfort Food",4.570719240761526
29272,29273,Cafe Mediterano,"Mediterranean, Greek, Vegetarian, Healthy",4.570719240761526
29273,29274,La Villa Bistro,"Italian, Sandwich, Pizza",4.570719240761526
29275,29276,Red Panda,"Asian: Other, Indian, Nepalese",4.642201099312261
29278,29279,Asiana House,"Asian Fusion, Asian, Korean",4.645375487334353
29280,29281,Fu Da Restaurant,"Chinese, Asian, Asian Fusion",4.527771464365294
29282,29283,The Fusion cafè &amp; Bar,"Burgers, Burritos, Asian Fusion",4.466923553202551
29283,29284,Grand Buffet,"Asian, Chinese, Sushi, Japanese, Exclusive to Eats",4.641825467096719
29284,29285,Uncle Tony's Pizza,"Pizza, Italian, Sandwich",4.593488381958442
29286,29287,Asian Bistro,"Asian Fusion, Sushi, Chinese",4.594672868188464
29287,29288,Koto Japanese steakhouse ,"Japanese: Sushi, Asian, Asian Fusion",4.667434275412521
29288,29289,Rotisserie Restaurant,"Burgers, American, Sandwiches",4.570719240761526
29289,29290,Church Street Deli Cart,"Burgers, American, Sandwiches, Exclusive to Eats",4.570719240761526
29290,29291,Love All Feed All (S. Burlington),"Burgers, American, Sandwiches",4.570719240761526
29291,29292,Juniper,"American, Vegan, Sandwich, Exclusive to Eats",4.570719240761526
29294,29295,The Gryphon,"Burgers, American, Sandwiches",4.570719240761526
29297,29298,Grazers,"Burgers, American, Sandwiches",4.5929218011873045
29298,29299,Burger bar (Ordermark),"Burgers, American, Sandwiches",4.462008824289942
29299,29300,Applebee's (Burlington),"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",4.4567951726021775
29301,29302,My Little Cupcake,"American, Breakfast and Brunch, Desserts",4.570719240761526
29305,29306,Panera (62 Merchants Row),"Breakfast and Brunch, salad, Sandwich, Family Meals, Pizza, Healthy, American, Chicken",4.7209198362412925
29306,29307,Chili's (125 Cypress Place),"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",4.5232657393102675
29307,29308,Wendy's  (110 Pearl Street),"American, Burgers, Fast Food",4.410006360369411
29308,29309,Five Guys VT-1400 570 Shelburne Rd,"American, Burgers",4.667434275412521
29310,29311,Burger King (981 Shelburne Road),"American, burger, Fast Food",4.531888565696464
29311,29312,McDonald's® (44 S PARK DR),"American, Burgers, Fast Food",4.528161018803212
29312,29313,Wings Over (150 Dorset St),"wings, Sandwich, Salads, Healthy",4.667434275412521
29313,29314,La Boca Wood Fired Pizza,"Italian, Pizza, American, Salads, Healthy, Family Friendly, Exclusive to Eats",4.64667707048063
29316,29317,Ruben James,"Burgers, American, Sandwiches, Group Friendly",4.66620478158797
29317,29318,Buffalo Wild Wings (555 Shelburne Rd),"wings, Family Friendly",4.521911460964409
29318,29319,CNX Thai Cooking,"Thai, Asian, Noodles, Allergy Friendly",4.720151586533488
29320,29321,Makalu Himalayan Sherpa Restaurant,"Indian, Vegetarian, Asian, Allergy Friendly",4.715644335092662
29321,29322,"Starbucks (Williston Rd, S. Burlington.)","Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",4.740195682636577
29330,29331,Walgreens (9 SUSIE WILSON ROAD),"Pharmacy, Convenience, Everyday Essentials, Baby",4.570719240761526
29331,29332,McDonald's® (1205 WILLISTON RD),"American, Burgers, Fast Food",4.521911460964409
29332,29333,Burger King (33 South Park Dr),"American, Burgers, Fast Food",4.3942115566582824
29333,29334,McGillicuddy's,"American, Burgers, Sandwiches",4.570719240761526
29334,29335,Ocha Thai,"Thai, Asian, Noodles",4.570719240761526
29335,29336,China Star,"Chinese, Asian, Asian Fusion",4.570719240761526
29336,29337,Hong Kong Restaurant,"Chinese, Asian, Asian Fusion",4.570719240761526
29337,29338,Lake Champlain Chocolates Store and Cafe,"Desserts, Coffee and Tea",4.570719240761526
29338,29339,Amato's,"Italian, Pasta, Comfort Food",4.570719240761526
29339,29340,Thai Smile Vermont,"Thai, Asian, Noodles",4.570719240761526
29340,29341,Stowe Street Cafe,"Burgers, American, Sandwiches",4.570719240761526
29341,29342,Zenbarn,"American, Burgers, Sandwiches",4.570719240761526
29342,29343,Zachary’s Pizza,"Pizza, American, Italian",4.570719240761526
29343,29344,Jimmz Pizza,"Pizza, American, Italian",4.570719240761526
29344,29345,Aztlan Foods,"Mexican, Latin American, New Mexican",4.570719240761526
29345,29346,Park Row Cafe,"Burgers, American, Sandwiches",4.570719240761526
29346,29347,Maxi's Restaurant,"Breakfast and Brunch, American, Sandwiches",4.570719240761526
29347,29348,Hender's Bake Shop &amp; Cafe,"American, Breakfast and Brunch, Desserts",4.570719240761526
29348,29349,The Blue Stone,"Pizza, American, Italian",4.570719240761526
29349,29350,Blackback Pub,"American, Burgers, Sandwiches",4.570719240761526
29350,29351,The Reservoir,"Burgers, American, Sandwiches",4.570719240761526
29351,29352,Harrison's Restaurant,"Burgers, American, Sandwiches",4.570719240761526
29352,29353,Plate,"Burgers, American, Sandwiches",4.570719240761526
29353,29354,Sushi Yoshi,"Sushi, Asian, Japanese",4.570719240761526
29354,29355,Whip Bar &amp; Grill,"Burgers, American, Sandwiches",4.570719240761526
29355,29356,Trattoria La Festa,"Italian, Pasta, Comfort Food",4.570719240761526
29356,29357,Tres Amigos,"Mexican, Latin American, New Mexican",4.570719240761526
29357,29358,Green Goddess Café,"Breakfast and Brunch, American, Sandwiches",4.570719240761526
29358,29359,The Bistro At Ten Acres,"Burgers, American, Sandwiches",4.570719240761526
29359,29360,Stowe Sandwich Company,"Sandwiches, American, Healthy",4.570719240761526
29360,29361,The Deep End,"Pizza, American, Italian",4.570719240761526
29361,29362,The Fritz,"Burgers, American, Sandwiches",4.570719240761526
29362,29363,Stowe Bee Bakery &amp; Cafe,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
29363,29364,Amato's Xpress,"Pizza, American, Italian",4.570719240761526
29364,29365,The Nest,"Breakfast and Brunch, American, Sandwiches",4.570719240761526
29365,29366,The Bagel,"Breakfast and Brunch, American, Sandwiches",4.570719240761526
29366,29367,Burt's Irish Pub,"American, Burgers, Sandwiches",4.570719240761526
29367,29368,The Bench,"Pizza, American, Italian",4.570719240761526
29368,29369,Ranch Camp,"Comfort Food, American, Burgers",4.570719240761526
29369,29370,Black Cap Coffee,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
29370,29371,Charlie B's Pub &amp; Restaurant,"Burgers, American, Sandwiches",4.570719240761526
29371,29372,Trapp Kaffeehaus,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
29372,29373,Fritz Bar + Restaurant,"American, Burgers, Sandwiches",4.570719240761526
29373,29374,Butler's Pantry,"Breakfast and Brunch, American, Sandwiches",4.570719240761526
29374,29375,Piecasso Pizzeria &amp; Lounge,"Burgers, American, Sandwiches",4.570719240761526
29375,29376,Swiss Fondue,"Burgers, American, Sandwiches",4.570719240761526
29376,29377,Cork Wine Bar &amp; Market of Stowe,"Burgers, American, Sandwiches",4.570719240761526
29377,29378,PK Coffee,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
29378,29379,Springfield Village Pizza,"Pizza, American, Italian",4.570719240761526
29379,29380,The Copper Fox,"Burgers, American, Sandwiches",4.570719240761526
29381,29382,Shanghai Garden,"Chinese, Asian, Asian Fusion",4.570719240761526
29382,29383,371 Restaurant,"Italian, Pasta, Comfort Food",4.570719240761526
29383,29384,Springfield Royal Diner,"Breakfast and Brunch, American, Sandwiches",4.570719240761526
29384,29385,Two Neanderthals Smokin' BBQ,"BBQ, American, Burgers",4.570719240761526
29388,29389,Walgreens (30 SHELBURNE SHOPPING PARK),"Everyday Essentials, Convenience, Home &amp; Personal Care, Pharmacy, Baby",4.570719240761526
29390,29391,McDonald's® (1125 SHELBURNE RD),"American, Burgers, Fast Food",4.648219345725256
29391,29392,The Ice Cream Shop,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts",4.570719240761526
29392,29393,Kingdom Crust Company,"Pizza, American, Italian",4.570719240761526
29393,29394,Kham's Thai Cuisine,"Thai, Asian, Noodles",4.570719240761526
29394,29395,New Century Chinese Rest Inc,"Chinese, Asian, Asian Fusion",4.570719240761526
29395,29396,Anthony's Diner,"Burgers, American, Sandwiches",4.570719240761526
29396,29397,Wine Gate,"American, Burgers, Sandwiches",4.570719240761526
29397,29398,St. Johnsbury House of Pizza,"Pizza, American, Italian",4.570719240761526
29398,29399,The Burger Den (361 Us Route 7 South),"American, Burgers, Comfort Food, Vegetarian Friendly, Fast Food",4.570719240761526
29399,29400,Subway (217 Woodstock Ave Ste A),"Fast Food, Sandwich, American",4.570719240761526
29401,29402,Applebee's (Rutland),"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",4.570719240761526
29402,29403,Pizza Hut (157 Woodstock Ave),"Fast Food, Italian, pizza, wings",4.570719240761526
29403,29404,KFC (153 So. Main St),"American, Fast Food, wings",4.570719240761526
29405,29406,Rutland Vermont Tap House,"American, Pizza, Burgers, Exclusive to Eats",4.570719240761526
29406,29407,Ground Round Bar &amp; Grill,"Burgers, American, Sandwiches, Exclusive to Eats",4.570719240761526
29409,29410,Five Guys OR-1895,"American, Burgers, Sandwich",4.570719240761526
29410,29411,Burger King (2729 North Main Street),"American, burger, Fast Food",4.570719240761526
29411,29412,Wendy's  (21 N. Main Street),"American, Burgers, Fast Food",4.570719240761526
29413,29414,Taco Bell (45 Farrell Road),"Burritos, Fast Food, Mexican",4.570719240761526
29414,29415,CVS (31 MAIN STREET),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
29415,29416,Walgreens (10 WOODSTOCK AVE),"Everyday Essentials, Home &amp; Personal Care, Pharmacy, Convenience, Baby",4.570719240761526
29416,29417,Subway (1 Rutland Shopping Plz),"Fast Food, Sandwich, American",4.570719240761526
29419,29420,One Main Tap and Grill,"Burgers, American, Sandwiches",4.570719240761526
29420,29421,East Garden,"Chinese, Asian, Asian Fusion",4.570719240761526
29421,29422,Saap,"Thai, Asian, Noodles",4.570719240761526
29422,29423,Valley Bowl,"Burgers, American, Sandwiches",4.570719240761526
29423,29424,Randolph Village Pizza,"Pizza, American, Italian",4.570719240761526
29424,29425,The Skinny Pancake,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
29426,29427,Thomas Scoops,Mexican,4.570719240761526
29427,29428,Cornerstone Burger Company,"Burgers, American, Sandwiches",4.570719240761526
29428,29429,Subway (1284 Us Route 302 Ste 4),"Sandwich, American, Fast Food",4.570719240761526
29429,29430,Rustic Restaurant &amp; Sports Bar,"Burgers, American, Sandwiches",4.570719240761526
29430,29431,Charlmont Restaurant and Pub,"Burgers, American, Sandwiches",4.570719240761526
29431,29432,New Fu Lin Chinese Restaurant,"Chinese, Asian, Asian Fusion",4.570719240761526
29432,29433,Green Dragon,"Chinese, Asian, Asian Fusion",4.570719240761526
29433,29434,Wok N Roll,"Chinese, Asian, Asian Fusion",4.570719240761526
29434,29435,Fork and Gavel,"Burgers, American, Sandwiches",4.570719240761526
29435,29436,Nepalese Restaurant,"Healthy, Vegetarian, Salads",4.570719240761526
29436,29437,Thompson's Flour Shop,"American, Breakfast and Brunch, Desserts",4.570719240761526
29437,29438,Amato's Sandwich Shops,"Pizza, American, Italian",4.570719240761526
29438,29439,Veranda Bar &amp; Grill,"American, Burgers, Sandwiches",4.570719240761526
29439,29440,Pizza on Main,"Pizza, American, Italian",4.570719240761526
29440,29441,Black Cap Coffee &amp; Beer,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
29441,29442,Hoagies Pizza &amp; Pasta,"Pizza, American, Italian",4.570719240761526
29442,29443,Black Cap Coffee &amp; Beer﻿,"American, Breakfast and Brunch, Desserts",4.570719240761526
29443,29444,Railroad Café,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
29444,29445,Lost Nation Brewing,"Burgers, American, Sandwiches",4.570719240761526
29445,29446,Morrisville House of Pizza,"Pizza, American, Italian",4.570719240761526
29446,29447,House Of Pizza,"Pizza, American, Italian",4.570719240761526
29447,29448,CVS (1634 US ROUTE 302),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
29448,29449,WingStreet (1490 US Route 302),"American, Wings, Pizza",4.570719240761526
29449,29450,Pizza Hut (1490 US Route 302),"Fast Food, Italian, pizza, wings",4.570719240761526
29450,29451,Wilaiwan's Kitchen,"Thai, Asian, Noodles",4.570719240761526
29451,29452,Pho Thai Express,"Asian Fusion, Asian, Korean",4.570719240761526
29452,29453,The Hippie Chickpea,"Healthy, Vegetarian, Salads",4.570719240761526
29453,29454,China Star,"Chinese, Asian, Asian Fusion",4.570719240761526
29454,29455,Sarducci's,"Italian, Pasta, Comfort Food",4.570719240761526
29455,29456,Woodbelly Pizza,"Pizza, American, Italian",4.570719240761526
29456,29457,Bohemian Bakery,"American, Breakfast and Brunch, Desserts",4.570719240761526
29457,29458,Rabble-Rouser Chocolate &amp; Craft Co,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
29458,29459,Three Penny Taproom,"American, Burgers, Sandwiches",4.570719240761526
29459,29460,The Skinny Pancake,"Breakfast and Brunch, American, Sandwiches",4.570719240761526
29460,29461,The North Branch Cafe,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
29461,29462,Positive Pie,"Pizza, American, Italian",4.570719240761526
29462,29463,Bear Naked Growler,"American, Burgers, Sandwiches",4.570719240761526
29463,29464,Caldonia Spirits Distillery &amp; Bar,"American, Burgers, Sandwiches",4.570719240761526
29464,29465,OAKES &amp; EVELYN,"Burgers, American, Sandwiches",4.570719240761526
29465,29466,Alla Vita,"Salads, American, Vegetarian",4.570719240761526
29466,29467,Burger King (1331 U.S. Ret. 302),"American, burger, Fast Food",4.570719240761526
29467,29468,McDonald's® (1332 US RTE 302),"American, Burgers, Fast Food",4.570719240761526
29472,29473,Pizza Man,"Pizza, American, Italian",4.570719240761526
29473,29474,Lyndon Buffet,"Chinese, Asian, Asian Fusion",4.570719240761526
29474,29475,Asia Restaurant,"Chinese, Asian, Asian Fusion",4.570719240761526
29475,29476,Lyndonville Bagel Depot,"Breakfast and Brunch, American, Sandwiches",4.570719240761526
29476,29477,Lyndonville House of Pizza,"Pizza, American, Italian",4.570719240761526
29477,29478,Miss Lyndonville Diner,"Burgers, American, Sandwiches",4.570719240761526
29478,29479,Goodmans American Pie,"Pizza, American, Italian",4.570719240761526
29480,29481,Chef Mei Chinese Restaurant,"Chinese, Asian, Asian Fusion",4.570719240761526
29481,29482,Tacos Tacos,"Mexican, Latin American, New Mexican",4.570719240761526
29482,29483,Ludlow Village Pizza,"Pizza, American, Italian",4.570719240761526
